00000001,000005f8,00000003,00000002
00000001,000005f0,00000003,00000002
00000001,00000640,00000001,00000002
00000001,00000640,00000002,00000002
00000001,00000410,00000003,00000002
00000001,00000408,00000003,00000003
00000001,000005f8,00000003,00000002
00000001,000005f0,00000002,00000002
00000001,00000630,00000001,00000003
00000001,00000638,00000001,00000003
00000002,00000400,00000002,00000002
00000001,00000410,00000003,00000002
00000001,00000600,00000002,00000003
00000001,000005d0,00000003,00000002
00000001,00000658,00000001,00000005
00000001,00000658,00000001,00000005
00000001,00000408,00000003,00000002
00000001,00000410,00000003,00000002
00000001,000005d8,00000003,00000002
00000001,000005d0,00000003,00000002
00000001,000006f8,00000001,00000005
00000001,00000700,00000001,00000005
00000001,00000408,00000003,00000003
00000002,00000410,00000003,00000002
00000001,000005d8,00000003,00000003
00000001,000005d8,00000002,00000003
00000001,00000780,00000001,00000002
00000001,00000790,00000001,00000003
00000002,00000400,00000002,00000002
00000001,00000410,00000003,00000003
00000001,000005f8,00000002,00000002
00000001,000005e8,00000002,00000002
00000001,00000770,00000001,00000003
00000002,00000790,00000001,00000002
00000002,00000400,00000002,00000002
00000001,00000410,00000003,00000003
00000001,000005d8,00000002,00000002
00000001,000005c8,00000002,00000002
00000002,000007d8,00000001,00000003
00000002,000007d8,00000001,00000003
00000001,00000410,00000003,00000002
00000001,00000408,00000003,00000002
00000001,000005e0,00000002,00000003
00000001,00000600,00000003,00000002
00000001,000007a0,00000002,00000002
00000001,000007a0,00000002,00000002
00000001,00000400,00000003,00000002
00000001,00000408,00000003,00000003
00000001,000005f8,00000003,00000003
00000001,000005f8,00000003,00000003
00000001,00000798,00000001,00000002
00000001,00000798,00000001,00000003
00000001,00000408,00000003,00000002
00000001,00000410,00000003,00000002
00000001,000005f8,00000003,00000003
00000001,000005f8,00000003,00000003
00000001,00000780,00000001,00000004
00000001,00000778,00000001,00000004
00000002,00000400,00000003,00000003
00000002,00000408,00000003,00000002
00000001,000005f8,00000003,00000003
00000001,000005f8,00000003,00000003
00000001,00000728,00000001,00000005
00000001,00000718,00000001,00000005
00000001,00000400,00000002,00000002
00000001,00000410,00000003,00000003
00000001,000005f8,00000003,00000003
00000001,000005f8,00000003,00000002
00000001,00000630,00000002,00000002
00000001,00000630,00000003,00000002
00000001,00000410,00000003,00000003
00000001,00000410,00000003,00000003
00000001,000005f0,00000003,00000002
00000001,000005e8,00000002,00000002
00000001,00000628,00000001,00000003
00000001,00000630,00000001,00000003
00000002,000005d8,00000001,00000005
00000001,00000758,00000003,00000002
00000002,00000758,00000001,00000004
00000001,000006d8,00000001,00000003
00000002,000006f8,00000001,00000005
00000002,00000708,00000001,00000005
00000001,00000750,00000003,00000003
00000001,00000750,00000002,00000003
00000001,00000728,00000001,00000003
00000001,00000798,00000002,00000002
00000001,00000628,00000001,00000002
00000001,00000630,00000002,00000002
00000001,00000788,00000002,00000002
00000001,00000798,00000002,00000003
00000001,000007a8,00000002,00000003
00000002,00000760,00000002,00000003
00000001,00000638,00000001,00000004
00000001,00000638,00000001,00000005
00000001,00000760,00000003,00000002
00000001,00000768,00000002,00000003
00000001,00000780,00000002,00000003
00000001,000007a0,00000002,00000003
00000001,000006b0,00000001,00000004
00000001,000006b8,00000001,00000003
00000001,000007a0,00000002,00000003
00000001,000007c8,00000002,00000002
00000001,000007c8,00000002,00000003
00000001,000007a0,00000002,00000002
00000001,000006f0,00000001,00000003
00000001,000006e8,00000001,00000003
00000001,000007e0,00000003,00000002
00000001,000007e8,00000003,00000003
00000001,000007b8,00000003,00000002
00000001,000007b0,00000003,00000003
00000001,000006b8,00000001,00000003
00000001,000006b8,00000001,00000003
00000001,000007e8,00000003,00000003
00000001,000007e8,00000003,00000003
00000001,000007b0,00000003,00000003
00000001,000007b0,00000002,00000003
00000001,00000688,00000001,00000002
00000001,00000688,00000001,00000002
00000001,000007e8,00000003,00000002
00000001,000007e0,00000003,00000002
00000001,00000780,00000002,00000003
00000001,00000760,00000001,00000003
00000001,00000678,00000001,00000002
00000001,00000678,00000001,00000002
00000001,000007d8,00000002,00000002
00000001,000007c0,00000001,00000003
00000001,00000710,00000001,00000004
00000001,00000658,00000002,00000003
00000002,00000640,00000001,00000003
00000002,00000640,00000001,00000003
00000001,00000778,00000001,00000003
00000001,00000738,00000003,00000002
00000001,00000630,00000003,00000003
00000001,00000630,00000002,00000002
00000001,00000620,00000002,00000002
00000001,00000620,00000002,00000002
00000001,00000730,00000001,00000003
00000001,00000798,00000002,00000002
00000001,00000648,00000002,00000002
00000001,00000658,00000003,00000003
00000002,00000658,00000001,00000004
00000002,00000658,00000001,00000004
00000001,000007b0,00000001,00000003
00000001,00000758,00000002,00000002
00000001,00000658,00000001,00000003
00000001,000006c8,00000001,00000003
00000002,000006f8,00000001,00000005
00000002,00000700,00000001,00000005
00000001,00000740,00000002,00000002
00000001,00000758,00000002,00000003
00000002,00000758,00000002,00000003
00000001,00000790,00000003,00000002
00000001,00000610,00000001,00000003
00000001,00000620,00000001,00000002
00000001,00000790,00000003,00000003
00000001,00000790,00000002,00000003
00000001,00000798,00000002,00000003
00000002,00000760,00000002,00000003
00000001,00000630,00000001,00000005
00000001,00000630,00000001,00000005
00000001,00000760,00000002,00000002
00000001,00000770,00000002,00000003
00000001,00000780,00000002,00000002
00000002,000007a8,00000002,00000002
00000001,000006b0,00000001,00000004
00000001,000006b8,00000001,00000003
00000001,000007a8,00000002,00000003
00000001,000007c8,00000002,00000003
00000002,000007c8,00000002,00000003
00000001,00000798,00000002,00000002
00000001,000006f0,00000001,00000004
00000001,000006e8,00000001,00000003
00000001,000007e8,00000003,00000003
00000001,000007e8,00000003,00000003
00000001,000007b0,00000002,00000002
00000001,000007a0,00000003,00000002
00000001,000006b0,00000001,00000003
00000001,000006b0,00000001,00000003
00000001,000007e8,00000003,00000003
00000001,000007e8,00000003,00000003
00000001,00000798,00000003,00000003
00000001,00000798,00000002,00000003
00000001,00000690,00000002,00000002
00000001,00000688,00000003,00000002
00000001,000007e8,00000002,00000002
00000001,000007d8,00000003,00000002
00000001,00000768,00000002,00000003
00000001,00000748,00000001,00000003
00000001,00000688,00000001,00000002
00000001,00000688,00000001,00000003
00000001,000007d0,00000002,00000003
00000001,000007b0,00000001,00000003
00000001,00000700,00000001,00000004
00000001,00000648,00000002,00000003
00000002,00000630,00000003,00000002
00000002,00000630,00000003,00000002
00000001,00000768,00000001,00000003
00000001,00000728,00000003,00000002
00000001,00000620,00000003,00000002
00000001,00000628,00000002,00000002
00000002,00000628,00000001,00000002
00000001,00000630,00000002,00000002
00000001,00000720,00000001,00000003
00000001,00000790,00000002,00000002
00000001,00000638,00000002,00000002
00000001,00000650,00000002,00000002
00000002,00000660,00000001,00000004
00000002,00000658,00000001,00000004
00000002,000006d8,00000001,00000004
00000001,00000600,00000001,00000003
00000002,00000600,00000001,00000004
00000001,00000570,00000003,00000002
00000002,00000628,00000001,00000005
00000002,00000630,00000001,00000005
00000001,00000658,00000002,00000003
00000001,00000630,00000002,00000002
00000001,00000578,00000002,00000003
00000001,000005a8,00000002,00000003
00000001,00000570,00000001,00000004
00000001,00000578,00000001,00000004
00000001,00000648,00000002,00000003
00000001,00000680,00000001,00000003
00000001,000005c8,00000002,00000003
00000001,000005f8,00000002,00000003
00000001,000005b0,00000001,00000004
00000001,000005b8,00000001,00000004
00000001,000006f0,00000003,00000002
00000001,000006f8,00000002,00000002
00000001,00000620,00000002,00000002
00000001,00000638,00000001,00000003
00000001,00000608,00000001,00000004
00000001,00000608,00000001,00000004
00000001,000006e0,00000002,00000003
00000001,000006b8,00000003,00000002
00000001,00000678,00000002,00000003
00000001,000006a8,00000002,00000003
00000001,00000650,00000001,00000004
00000001,00000658,00000001,00000004
00000001,000006b0,00000002,00000003
00000001,00000690,00000002,00000002
00000001,000006d0,00000003,00000002
00000001,000006d8,00000002,00000002
00000002,00000688,00000001,00000004
00000002,00000688,00000001,00000004
00000001,00000678,00000003,00000003
00000001,00000678,00000003,00000002
00000001,000006c8,00000003,00000003
00000001,000006c8,00000003,00000003
00000001,000006d0,00000002,00000002
00000001,000006d0,00000002,00000002
00000001,00000670,00000002,00000003
00000001,00000638,00000002,00000003
00000001,000006c8,00000002,00000002
00000001,000006b8,00000001,00000003
00000001,000006c8,00000002,00000002
00000001,000006c8,00000001,00000002
00000002,00000658,00000001,00000003
00000001,00000618,00000003,00000003
00000001,000006f8,00000003,00000002
00000001,000006f0,00000003,00000002
00000001,000006d0,00000001,00000002
00000001,000006d8,00000001,00000002
00000001,00000618,00000003,00000002
00000002,00000648,00000002,00000003
00000001,000006e8,00000003,00000002
00000001,000006f0,00000003,00000003
00000001,000006e8,00000002,00000002
00000001,000006e8,00000001,00000002
00000001,00000620,00000002,00000003
00000001,00000658,00000001,00000004
00000001,000006f0,00000003,00000002
00000002,00000708,00000001,00000003
00000001,000006f0,00000001,00000002
00000001,000006f8,00000001,00000003
00000001,00000708,00000001,00000005
00000001,000005f0,00000001,00000003
00000002,000005f0,00000001,00000004
00000001,00000568,00000002,00000002
00000002,00000610,00000001,00000005
00000002,00000620,00000001,00000005
00000001,00000640,00000002,00000002
00000001,00000628,00000002,00000002
00000001,00000578,00000002,00000003
00000001,000005a0,00000002,00000003
00000001,00000568,00000001,00000003
00000001,00000570,00000001,00000003
00000001,00000640,00000001,00000003
00000001,00000680,00000001,00000003
00000001,000005c0,00000002,00000003
00000001,000005e8,00000002,00000003
00000001,000005a0,00000001,00000004
00000001,000005a8,00000001,00000004
00000001,000006e8,00000002,00000002
00000001,000006f8,00000002,00000003
00000001,00000610,00000002,00000002
00000001,00000628,00000001,00000003
00000001,000005f0,00000001,00000004
00000001,000005f8,00000001,00000004
00000001,000006d8,00000002,00000003
00000001,000006b8,00000003,00000002
00000001,00000668,00000002,00000003
00000001,000006a0,00000002,00000003
00000001,00000640,00000001,00000004
00000001,00000640,00000001,00000004
00000001,000006b0,00000002,00000002
00000001,00000698,00000002,00000002
00000001,000006c8,00000003,00000003
00000001,000006c8,00000003,00000002
00000002,00000690,00000001,00000003
00000002,00000688,00000001,00000003
00000001,00000688,00000003,00000002
00000001,00000680,00000003,00000002
00000001,000006c0,00000003,00000002
00000001,000006b8,00000002,00000002
00000001,000006c0,00000001,00000002
00000001,000006b8,00000001,00000002
00000001,00000688,00000002,00000003
00000001,00000650,00000002,00000003
00000002,00000650,00000001,00000003
00000001,000006a8,00000002,00000003
00000001,000006a8,00000001,00000002
00000001,000006a8,00000001,00000002
00000002,00000648,00000002,00000003
00000002,00000620,00000002,00000002
00000001,000006e0,00000003,00000003
00000001,000006e0,00000003,00000002
00000001,000006b8,00000001,00000003
00000001,000006c0,00000001,00000002
00000001,00000630,00000003,00000002
00000001,00000638,00000003,00000002
00000001,000006d8,00000002,00000002
00000001,000006e8,00000003,00000002
00000001,000006d8,00000001,00000002
00000001,000006d8,00000001,00000002
00000002,00000650,00000002,00000002
00000001,00000660,00000001,00000004
00000001,000006f0,00000003,00000002
00000002,00000708,00000001,00000003
00000001,000006e8,00000001,00000002
00000001,000006e8,00000001,00000003
00000002,00000570,00000001,00000003
00000001,00000528,00000002,00000002
00000002,00000528,00000001,00000006
00000001,00000218,00000002,00000002
00000002,00000570,00000001,00000004
00000002,00000578,00000001,00000004
00000001,00000540,00000003,00000003
00000001,00000540,00000003,00000002
00000001,00000230,00000002,00000003
00000001,00000268,00000002,00000003
00000001,00000528,00000001,00000003
00000001,00000530,00000001,00000002
00000001,00000548,00000002,00000002
00000001,00000558,00000002,00000003
00000001,00000288,00000002,00000002
00000001,00000298,00000002,00000003
00000001,00000548,00000001,00000002
00000001,00000548,00000001,00000003
00000001,00000580,00000002,00000003
00000001,000005a8,00000002,00000002
00000001,000002c0,00000002,00000003
00000001,000002f8,00000001,00000003
00000001,00000560,00000001,00000004
00000001,00000570,00000001,00000003
00000001,000005b8,00000002,00000003
00000001,000005d8,00000003,00000003
00000001,00000348,00000001,00000003
00000001,000003b0,00000001,00000003
00000001,000005a8,00000001,00000003
00000001,000005a8,00000001,00000003
00000001,000005d8,00000002,00000002
00000001,000005c0,00000002,00000002
00000001,000003f8,00000002,00000002
00000001,00000410,00000002,00000002
00000001,000005d8,00000001,00000003
00000001,000005d8,00000001,00000003
00000001,000005b0,00000003,00000002
00000001,000005a8,00000003,00000002
00000001,00000420,00000002,00000003
00000001,00000448,00000002,00000003
00000001,000005b8,00000001,00000002
00000001,000005b0,00000001,00000002
00000001,000005a0,00000002,00000002
00000001,000005b0,00000002,00000002
00000001,00000428,00000002,00000002
00000001,00000418,00000002,00000002
00000001,000005a0,00000001,00000002
00000001,000005a0,00000001,00000002
00000001,000005c0,00000002,00000002
00000001,000005d0,00000003,00000002
00000001,00000428,00000001,00000003
00000001,00000468,00000002,00000003
00000001,000005b0,00000001,00000003
00000001,000005b8,00000001,00000002
00000001,000005d8,00000002,00000002
00000001,000005e8,00000003,00000002
00000001,00000438,00000002,00000003
00000001,00000400,00000002,00000002
00000001,000005d0,00000001,00000002
00000001,000005d0,00000001,00000002
00000001,000005f0,00000003,00000003
00000001,000005f0,00000003,00000002
00000001,00000410,00000001,00000003
00000001,000003d0,00000002,00000002
00000001,000005e8,00000003,00000002
00000001,000005e8,00000003,00000002
00000002,00000568,00000001,00000004
00000001,000004e8,00000001,00000003
00000001,000003c0,00000001,00000005
00000001,000001f8,00000002,00000003
00000002,00000568,00000001,00000004
00000002,00000570,00000001,00000004
00000001,00000530,00000002,00000002
00000001,00000540,00000003,00000002
00000001,00000218,00000003,00000003
00000001,00000218,00000002,00000003
00000001,000004f8,00000001,00000004
00000001,00000500,00000001,00000004
00000001,00000548,00000003,00000002
00000001,00000550,00000002,00000003
00000001,00000250,00000002,00000003
00000001,00000288,00000002,00000003
00000001,00000548,00000001,00000002
00000001,00000548,00000001,00000003
00000001,00000578,00000002,00000002
00000001,00000590,00000002,00000002
00000001,000002a8,00000002,00000003
00000001,000002c8,00000001,00000003
00000001,00000558,00000001,00000004
00000001,00000568,00000001,00000003
00000001,000005a8,00000002,00000003
00000001,000005c8,00000003,00000003
00000001,00000320,00000001,00000003
00000001,00000378,00000001,00000003
00000001,000005a0,00000001,00000003
00000001,000005a0,00000001,00000003
00000001,000005c8,00000002,00000002
00000001,000005b0,00000003,00000002
00000001,000003e0,00000002,00000002
00000001,000003f8,00000003,00000002
00000001,000005c8,00000001,00000003
00000001,000005c8,00000001,00000003
00000001,000005a8,00000003,00000002
00000001,000005a0,00000003,00000002
00000001,00000400,00000002,00000003
00000001,00000430,00000002,00000003
00000001,000005a8,00000001,00000002
00000001,000005a8,00000002,00000002
00000001,00000598,00000003,00000002
00000001,000005a0,00000002,00000002
00000001,000003f8,00000002,00000002
00000001,000003e0,00000002,00000003
00000001,00000598,00000001,00000002
00000001,000005a0,00000002,00000002
00000001,000005b0,00000002,00000002
00000001,000005c0,00000002,00000002
00000001,00000400,00000002,00000002
00000001,00000410,00000002,00000003
00000001,000005a8,00000001,00000003
00000001,000005a8,00000001,00000003
00000001,000005d0,00000002,00000002
00000001,000005e0,00000003,00000003
00000001,000003e8,00000002,00000002
00000001,000003d8,00000002,00000003
00000001,000005c8,00000001,00000002
00000001,000005c8,00000001,00000002
00000001,000005e0,00000003,00000003
00000001,000005e0,00000003,00000002
00000001,00000408,00000001,00000003
00000001,000003a8,00000001,00000003
00000001,000005e0,00000003,00000002
00000001,000005e0,00000002,00000002
00000002,00000218,00000001,00000003
00000001,00000260,00000002,00000002
00000002,00000260,00000001,00000003
00000001,000001e8,00000002,00000002
00000002,00000528,00000001,00000007
00000002,00000530,00000001,00000007
00000001,00000270,00000002,00000002
00000002,00000288,00000003,00000003
00000001,000001f8,00000002,00000002
00000001,00000208,00000003,00000002
00000001,00000210,00000001,00000004
00000001,00000218,00000001,00000004
00000002,00000298,00000002,00000003
00000001,00000268,00000003,00000002
00000001,00000210,00000002,00000002
00000001,00000220,00000002,00000002
00000001,00000258,00000001,00000004
00000001,00000258,00000001,00000004
00000001,00000260,00000002,00000002
00000001,00000270,00000002,00000003
00000001,00000230,00000003,00000003
00000001,00000230,00000003,00000002
00000001,00000298,00000001,00000004
00000001,000002a0,00000001,00000004
00000001,00000290,00000002,00000002
00000001,00000278,00000002,00000003
00000001,00000238,00000003,00000002
00000001,00000230,00000002,00000002
00000001,00000310,00000001,00000005
00000001,00000310,00000001,00000005
00000001,00000298,00000002,00000002
00000001,00000280,00000003,00000002
00000001,00000240,00000003,00000002
00000001,00000248,00000002,00000003
00000001,000003c0,00000001,00000004
00000001,000003e0,00000001,00000003
00000001,00000278,00000002,00000002
00000001,00000288,00000002,00000003
00000001,00000228,00000003,00000002
00000001,00000230,00000002,00000002
00000001,00000410,00000001,00000003
00000001,00000410,00000001,00000003
00000001,000002c0,00000002,00000003
00000001,000002e0,00000001,00000003
00000001,00000240,00000002,00000003
00000001,00000260,00000001,00000004
00000001,00000430,00000001,00000003
00000001,00000438,00000001,00000003
00000001,00000298,00000003,00000003
00000001,00000298,00000002,00000002
00000001,000002e0,00000002,00000003
00000001,00000310,00000001,00000004
00000001,00000410,00000001,00000003
00000001,00000418,00000001,00000002
00000001,000002b0,00000002,00000003
00000001,000002d0,00000003,00000002
00000001,00000270,00000002,00000003
00000001,00000248,00000003,00000002
00000001,00000430,00000001,00000003
00000001,00000430,00000001,00000003
00000001,000002c8,00000002,00000003
00000001,000002f8,00000001,00000003
00000001,00000250,00000002,00000003
00000001,00000270,00000003,00000002
00000001,00000408,00000001,00000004
00000001,00000410,00000001,00000004
00000002,000001f8,00000001,00000003
00000001,00000248,00000002,00000003
00000002,00000248,00000001,00000003
00000001,000001e0,00000002,00000002
00000001,000003c0,00000001,00000006
00000001,000003b0,00000001,00000006
00000001,00000278,00000002,00000002
00000001,00000288,00000002,00000003
00000001,000001f8,00000002,00000002
00000001,00000208,00000003,00000002
00000001,00000208,00000001,00000003
00000001,00000208,00000001,00000003
00000002,00000288,00000002,00000003
00000001,00000268,00000002,00000002
00000001,00000210,00000003,00000002
00000001,00000218,00000002,00000002
00000001,00000230,00000001,00000004
00000001,00000230,00000001,00000004
00000001,00000280,00000003,00000003
00000002,00000320,00000001,00000004
00000001,00000228,00000003,00000002
00000001,00000230,00000003,00000002
00000001,00000280,00000001,00000004
00000001,00000288,00000001,00000004
00000001,00000268,00000002,00000002
00000001,00000280,00000002,00000002
00000001,00000228,00000003,00000003
00000001,00000228,00000002,00000002
00000001,000002e8,00000001,00000005
00000001,000002e8,00000001,00000005
00000001,00000298,00000002,00000002
00000001,00000288,00000002,00000002
00000001,00000238,00000003,00000002
00000001,00000240,00000002,00000003
00000001,00000388,00000001,00000004
00000001,000003a0,00000001,00000004
00000001,00000270,00000002,00000002
00000001,00000280,00000002,00000003
00000001,00000220,00000003,00000002
00000001,00000228,00000002,00000002
00000001,000003e0,00000001,00000003
00000001,000003f8,00000003,00000002
00000001,000002b8,00000002,00000003
00000001,000002e8,00000001,00000003
00000001,00000238,00000002,00000002
00000001,00000250,00000001,00000004
00000001,00000400,00000001,00000003
00000001,000003f8,00000001,00000002
00000001,00000298,00000003,00000003
00000001,00000298,00000002,00000002
00000001,000002d8,00000002,00000003
00000001,00000310,00000001,00000004
00000001,000003e0,00000001,00000003
00000001,000003e0,00000001,00000003
00000001,000002a8,00000002,00000003
00000001,000002c8,00000003,00000002
00000001,00000288,00000002,00000003
00000001,00000250,00000003,00000002
00000001,00000410,00000001,00000003
00000001,00000408,00000001,00000003
00000001,000002d0,00000002,00000003
00000001,00000308,00000001,00000003
00000001,00000248,00000002,00000002
00000001,00000258,00000002,00000002
00000001,000003e0,00000001,00000004
00000001,000003d8,00000001,00000004
00000002,000001e8,00000001,00000005
00000001,000002e8,00000003,00000002
00000002,000002e8,00000001,00000005
00000001,000003f0,00000003,00000003
00000002,00000210,00000001,00000004
00000002,00000218,00000001,00000004
00000001,000002f0,00000003,00000002
00000001,000002f8,00000003,00000002
00000001,000003f0,00000003,00000003
00000001,000003f0,00000003,00000003
00000001,00000268,00000003,00000002
00000001,00000278,00000001,00000002
00000001,00000300,00000003,00000003
00000001,00000300,00000003,00000002
00000001,000003f0,00000003,00000002
00000001,000003e8,00000003,00000002
00000002,00000298,00000001,00000003
00000002,000002a0,00000001,00000003
00000001,000002f8,00000003,00000003
00000001,000002f8,00000003,00000003
00000001,000003f0,00000003,00000003
00000001,000003f0,00000003,00000002
00000002,00000310,00000001,00000005
00000002,00000310,00000001,00000005
00000001,000002f8,00000002,00000002
00000001,00000308,00000003,00000003
00000001,000003f8,00000003,00000003
00000001,000003f8,00000003,00000003
00000002,000003c0,00000001,00000006
00000002,000003e0,00000001,00000006
00000001,00000308,00000003,00000003
00000001,00000308,00000003,00000002
00000001,000003f8,00000003,00000003
00000001,000003f8,00000003,00000003
00000001,000002a0,00000001,00000003
00000001,000002a0,00000001,00000003
00000001,00000300,00000003,00000003
00000001,00000300,00000003,00000002
00000001,000003f8,00000003,00000002
00000001,000003f0,00000003,00000003
00000001,00000278,00000001,00000003
00000001,00000280,00000001,00000003
00000001,00000308,00000003,00000002
00000001,00000310,00000003,00000003
00000001,000003f0,00000003,00000002
00000001,000003e8,00000003,00000002
00000001,000002a8,00000001,00000002
00000001,000002a0,00000001,00000002
00000001,00000310,00000003,00000003
00000002,00000270,00000001,00000005
00000001,000003f0,00000003,00000003
00000001,000003f0,00000003,00000002
00000001,000002b8,00000001,00000002
00000001,000002b8,00000001,00000002
00000001,000003d0,00000001,00000004
00000001,00000350,00000001,00000003
00000002,00000350,00000001,00000004
00000001,000003f0,00000003,00000002
00000001,000002a0,00000001,00000003
00000001,000002a8,00000001,00000003
00000001,00000308,00000003,00000002
00000001,00000310,00000003,00000002
00000001,000003f8,00000003,00000003
00000001,000003f8,00000003,00000002
00000001,000002c8,00000001,00000003
00000001,000002d0,00000001,00000004
00000001,00000308,00000002,00000003
00000001,000002d0,00000003,00000002
00000001,00000400,00000002,00000002
00000001,000003f0,00000003,00000002
00000002,00000208,00000001,00000004
00000002,00000208,00000001,00000004
00000001,000002d8,00000003,00000002
00000001,000002e0,00000003,00000002
00000001,000003f8,00000002,00000002
00000001,000003e8,00000003,00000002
00000001,00000260,00000001,00000002
00000001,00000258,00000001,00000003
00000001,000002e8,00000003,00000002
00000001,000002e0,00000003,00000002
00000001,000003f0,00000003,00000002
00000001,000003e8,00000002,00000002
00000002,00000280,00000002,00000002
00000002,00000288,00000001,00000003
00000001,000002d8,00000003,00000003
00000001,000002d8,00000003,00000002
00000001,000003f8,00000003,00000002
00000001,000003f0,00000003,00000002
00000002,000002e8,00000001,00000004
00000002,000002e8,00000001,00000004
00000001,000002e0,00000002,00000002
00000001,000002f0,00000003,00000003
00000001,000003f8,00000003,00000003
00000001,000003f8,00000003,00000003
00000002,00000388,00000001,00000005
00000002,000003a0,00000001,00000006
00000001,000002f0,00000003,00000003
00000001,000002f0,00000003,00000002
00000001,000003f8,00000003,00000003
00000001,000003f8,00000003,00000003
00000001,00000290,00000001,00000002
00000001,00000290,00000001,00000002
00000001,000002e8,00000003,00000002
00000001,000002e0,00000002,00000002
00000001,000003f8,00000003,00000002
00000001,000003f0,00000003,00000003
00000001,00000280,00000002,00000002
00000001,00000278,00000001,00000003
00000001,000002f0,00000003,00000003
00000001,000002f0,00000003,00000003
00000001,000003f0,00000003,00000002
00000001,000003e8,00000003,00000002
00000001,00000288,00000001,00000003
00000001,000002a0,00000001,00000002
00000002,00000310,00000002,00000003
00000002,00000288,00000001,00000005
00000001,000003f0,00000003,00000003
00000001,000003f0,00000003,00000002
00000001,000002c0,00000001,00000003
00000001,000002b8,00000001,00000003
00000001,000003a0,00000001,00000003
00000001,00000330,00000001,00000003
00000002,00000330,00000001,00000004
00000001,000003f0,00000003,00000002
00000001,00000298,00000001,00000003
00000001,00000298,00000001,00000003
00000001,000002f0,00000003,00000002
00000001,000002f8,00000003,00000002
00000001,000003f8,00000003,00000003
00000001,000003f8,00000003,00000003
00000001,000002c0,00000001,00000003
00000001,000002b8,00000001,00000002
00000002,000003f0,00000003,00000003
00000001,000003f0,00000003,00000003
00000002,000003f0,00000003,00000002
00000001,000003f8,00000003,00000002
00000002,00000268,00000001,00000004
00000002,00000278,00000001,00000005
00000001,000003f0,00000003,00000002
00000001,000003f8,00000003,00000002
00000001,00000400,00000003,00000002
00000001,00000408,00000003,00000002
00000001,000001f0,00000001,00000002
00000001,000001f0,00000001,00000002
00000002,000003e8,00000002,00000002
00000001,000003f8,00000003,00000002
00000001,00000400,00000002,00000002
00000001,00000410,00000003,00000002
00000001,00000208,00000001,00000002
00000001,00000208,00000001,00000002
00000001,00000400,00000003,00000003
00000001,00000400,00000002,00000002
00000001,00000408,00000003,00000003
00000002,000003f0,00000002,00000002
00000001,00000218,00000001,00000002
00000001,00000218,00000001,00000002
00000001,000003f0,00000003,00000003
00000001,000003f0,00000002,00000002
00000001,00000408,00000003,00000003
00000001,00000408,00000003,00000003
00000001,00000228,00000001,00000002
00000001,00000228,00000001,00000002
00000001,000003e0,00000002,00000002
00000001,000003f0,00000003,00000002
00000001,00000408,00000003,00000003
00000001,00000408,00000002,00000002
00000001,00000238,00000002,00000002
00000001,00000238,00000002,00000002
00000001,000003e8,00000003,00000002
00000001,000003f0,00000003,00000003
00000001,000003f0,00000003,00000002
00000001,000003f8,00000003,00000003
00000001,00000230,00000002,00000002
00000001,00000230,00000001,00000002
00000002,000003e8,00000002,00000002
00000001,000003f8,00000003,00000002
00000001,000003f8,00000003,00000002
00000001,00000400,00000003,00000003
00000001,00000238,00000001,00000004
00000001,00000240,00000001,00000004
00000001,000003f0,00000002,00000002
00000001,00000400,00000003,00000002
00000001,00000400,00000003,00000002
00000001,00000408,00000003,00000002
00000001,00000288,00000001,00000003
00000002,000002a8,00000001,00000002
00000002,000003f0,00000003,00000002
00000001,000003f8,00000002,00000002
00000001,00000400,00000002,00000002
00000001,00000410,00000002,00000002
00000002,000002c8,00000001,00000004
00000002,000002d0,00000001,00000005
00000001,000003e8,00000003,00000002
00000001,000003f0,00000003,00000002
00000001,00000400,00000003,00000002
00000001,00000408,00000003,00000002
00000001,00000250,00000002,00000002
00000001,00000250,00000002,00000002
00000001,000003e8,00000003,00000002
00000002,000003f8,00000003,00000002
00000001,00000400,00000003,00000002
00000001,000003f8,00000003,00000003
00000001,00000258,00000001,00000004
00000001,00000258,00000001,00000004
00000002,000003e8,00000002,00000002
00000001,000003f8,00000003,00000003
00000001,000003f8,00000002,00000002
00000001,00000408,00000003,00000002
00000001,000001f0,00000001,00000002
00000001,000001f0,00000001,00000002
00000001,000003f8,00000003,00000002
00000001,00000400,00000003,00000003
00000001,00000400,00000003,00000002
00000001,00000408,00000003,00000002
00000001,00000208,00000001,00000002
00000001,00000208,00000001,00000002
00000001,00000400,00000003,00000003
00000001,00000400,00000002,00000002
00000001,00000400,00000003,00000002
00000002,000003f0,00000002,00000002
00000001,00000220,00000003,00000002
00000001,00000220,00000003,00000002
00000001,000003f0,00000003,00000003
00000001,000003f0,00000002,00000002
00000001,00000400,00000003,00000002
00000001,00000408,00000002,00000002
00000001,00000220,00000001,00000002
00000001,00000220,00000001,00000002
00000001,000003e0,00000003,00000002
00000001,000003e8,00000003,00000002
00000001,000003f8,00000002,00000002
00000001,00000408,00000002,00000002
00000001,00000230,00000003,00000002
00000001,00000230,00000003,00000002
00000001,000003f0,00000003,00000002
00000001,000003f8,00000003,00000003
00000002,000003f8,00000003,00000002
00000001,00000400,00000003,00000002
00000001,00000230,00000003,00000002
00000001,00000230,00000002,00000002
00000001,000003f8,00000003,00000002
00000001,00000400,00000003,00000002
00000002,00000400,00000003,00000002
00000001,00000408,00000003,00000002
00000001,00000230,00000001,00000004
00000001,00000238,00000001,00000004
